X,Y,Z,Speed,nGear,Distance,Throttle,Brake
11008.0,13815.0,1933.0,241.57727185454544,6,2721.183981955818,99.0,False
11010.88856405478,13784.036730354246,1933.011672225121,242.0,6,2723.3008333333314,99.0,False
11031.0,13579.0,1933.0,244.3624992,6,2736.322336809446,99.0,False
11038.13503485981,13507.586673431217,1932.605886200421,246.0,6,2745.167499999998,99.0,False
11044.0,13444.0,1932.0,233.5906288,6,2758.5879485215473,34.3406448,False
11050.463787798075,13369.02126637953,1932.225835972361,227.0,6,2765.345277777776,0.0,True
11064.0,13203.0,1933.0,209.8321481142857,6,2777.3437989212835,0.0,True
11066.588903351721,13165.044632708044,1933.0434731812572,204.0,6,2781.211944444443,0.0,True
11067.0,13065.0,1932.0,187.17757471453203,6,2795.0750717728324,0.0,True
11065.615018175355,13038.04119521621,1931.5605049969222,184.0,4,2797.6186111111097,0.0,True
11058.435576521673,12934.998322481888,1929.788862161926,178.0,4,2805.529722222221,0.0,True
11053.0,12884.0,1929.0,177.11557817388442,4,2809.8483182753193,0.0,True
11044.77166577638,12832.190829412817,1928.3617858856073,176.0,4,2815.25861111111,0.0,False
11024.264689491378,12763.31691617178,1928.0274814739619,173.0,4,2824.8697222222213,0.0,False
11014.0,12738.0,1928.0,171.85000106666666,4,2828.1343234944025,0.0,False
10981.010673123075,12668.96640480559,1928.0385766951329,169.0,4,2836.1363888888877,0.0,False
10965.0,12641.0,1928.0,168.31000064,4,2839.350629902963,4.13999616,False
10930.823146803372,12590.168198253055,1927.8307435764034,167.0,4,2845.4141666666656,12.0,False
10917.0,12572.0,1928.0,166.3750016,4,2847.70497691874,16.7916544,False
10859.281835584481,12508.11505892736,1929.9388319793607,164.0,4,2856.347499999999,35.0,False
10856.0,12505.0,1930.0,164.07499946666667,4,2856.7585214419573,36.2374912,False
10759.378584843107,12424.56258968723,1930.008593957659,166.0,4,2867.4141666666656,68.0,False
10756.0,12422.0,1930.0,166.1968736,4,2867.835433164375,68.5906208,False
10672.0,12366.0,1930.0,171.8843736,4,2880.267359611114,85.6531208,False
10651.910862571835,12353.922974221789,1929.898887297726,173.0,4,2882.7919444444433,89.0,False
10556.0,12299.0,1929.0,182.57916373333333,4,2893.45035081696,96.8374976,False
10541.783017922373,12291.368873070927,1928.8170020420546,184.0,4,2895.05861111111,98.0,False
10483.0,12261.0,1928.0,188.062496,4,2901.865301161139,98.8124992,False
10469.47889967952,12254.112630802638,1927.8339319440363,189.0,4,2903.45861111111,99.0,False
10382.0,12210.0,1927.0,195.10713874285713,4,2913.789490552924,99.0,False
10337.031931101566,12187.466060873461,1926.6889730485389,198.0,5,2918.85861111111,99.0,False
10248.0,12143.0,1926.0,204.61110613333332,5,2928.776364193794,99.0,False
10166.0,12102.0,1925.0,210.79444195555556,5,2938.230051146937,99.0,False
10150.628172812107,12094.20816788237,1924.879609760094,212.0,5,2940.0586111111097,99.0,False
10054.426443433858,12044.297128188686,1924.889159351887,212.0,5,2951.8363888888875,99.0,False
9988.0,12009.0,1925.0,216.35999744,5,2958.4437038148803,99.0,False
9920.480129810117,11972.830509308444,1925.019449260912,220.0,6,2964.0586111111097,99.0,False
9841.0,11930.0,1925.0,224.1249952,6,2970.934964794823,99.0,False
9812.801878730581,11914.702842626213,1924.995146863813,226.0,6,2974.103055555554,99.0,False
9715.646649880888,11861.458033411045,1924.9989210538515,234.0,6,2989.703055555554,99.0,False
9700.0,11853.0,1925.0,234.7249984,6,2991.622701761595,99.0,False
9560.0,11778.0,1925.0,239.7499968,6,3005.103539662706,99.0,False
9491.15850262836,11741.299929668396,1924.9854848736409,242.0,6,3011.214166666665,99.0,False
9373.527100637406,11678.508251842966,1924.9938534949492,246.0,6,3022.1474999999978,99.0,False
9367.0,11675.0,1925.0,246.0,6,3022.8297972589608,99.0,False
9281.625978606957,11628.696774258253,1925.1775504493958,246.0,6,3033.080833333331,99.0,False
9162.0,11561.0,1925.0,252.88888888888889,6,3050.607809740353,99.0,False
9099.28889537382,11524.131453795431,1924.2817053172082,256.0,6,3058.680833333331,99.0,False
9070.0,11507.0,1924.0,256.95277653333335,6,3062.2308502019528,99.0,False
8876.0,11396.0,1924.0,262.78610986666666,6,3084.171789374173,99.0,False
8869.221695736082,11392.117573805423,1924.0596615873667,263.0,7,3084.9808333333312,99.0,False
8780.0,11341.0,1925.0,265.23499904,7,3095.9711577663747,99.0,False
8748.5116001433,11323.191764120378,1925.1107104134328,266.0,7,3099.7586111111086,99.0,False
8657.0,11272.0,1925.0,268.3035702857143,7,3109.413525489123,99.0,False
8504.418139864372,11187.063701249346,1924.981840893273,271.0,7,3120.8363888888866,99.0,False
8427.0,11144.0,1925.0,272.390624,7,3127.6216491842897,99.0,False
8333.888743736326,11091.930810631367,1925.009200906063,276.0,7,3145.36972222222,99.0,False
8313.0,11080.0,1925.0,276.6124992,7,3149.1460022034435,99.0,False
8250.049620505028,11043.8183516496,1924.963000524465,278.0,7,3157.725277777776,99.0,False
8186.0,11007.0,1925.0,279.33499904,7,3164.6494600781416,99.0,False
8091.349475239882,10952.757906409744,1925.2150591224408,281.0,7,3173.3363888888866,99.0,False
7874.0,10826.0,1926.0,283.8624992,7,3191.3984286705218,99.0,False
7864.345936456196,10820.148059789832,1926.0363021903404,284.0,7,3192.26972222222,99.0,False
7733.0983274680075,10737.852453214715,1926.5376760799122,286.0,7,3205.060277777776,99.0,False
7573.0,10631.0,1927.0,288.65714285714284,7,3224.952411073289,99.0,False
7556.639669465672,10619.815045013143,1927.0101211470483,289.0,7,3227.5380555555535,99.0,False
7429.119769345052,10527.662695018656,1926.8346327821878,293.0,7,3253.5011111111085,99.0,False
7396.0,10502.0,1927.0,293.34499968,7,3259.12716002561,99.0,False
7320.134145703629,10441.966347521135,1927.523245933815,294.0,7,3269.834444444442,99.0,False
7262.0,10395.0,1927.0,294.8624992,7,3275.51043715759,99.0,False
7082.0,10248.0,1923.0,296.8749984,7,3288.84527232962,99.0,False
7010.78897535007,10190.026314174202,1921.3049579764358,298.0,8,3296.323333333331,99.0,False
6929.336490670678,10124.116275893875,1919.5536928789777,300.0,8,3316.323333333331,99.0,False
6902.0,10101.0,1919.0,300.57499946666667,8,3322.0977744055485,99.0,False
6809.001660589945,10020.695071417726,1917.0459718499094,302.0,8,3336.4566666666638,99.0,False
6737.0,9958.0,1915.0,302.74166613333335,8,3343.9534779634128,99.0,False
6576.723144739142,9818.16162674474,1909.5429185268185,304.0,8,3356.7233333333306,99.0,False
6533.0,9780.0,1908.0,304.6249984,8,3360.9714795883515,99.0,False
6454.870211566011,9711.842011570821,1905.2364025551094,307.0,8,3377.1899999999973,99.0,False
6417.0,9679.0,1904.0,307.4999994181818,8,3386.6131218052383,99.0,False
6202.412232305736,9492.749974192688,1897.1830196362969,309.0,8,3414.9566666666638,99.0,False
6197.0,9488.0,1897.0,309.0,8,3415.7291211684874,99.0,False
6139.0,9437.0,1895.0,309.0,8,3424.394363875719,99.0,False
6049.228835887764,9359.508606036881,1892.0782003346378,309.0,8,3435.556666666664,99.0,False
6015.0,9330.0,1891.0,309.24499968,8,3439.772394599876,99.0,False
5918.399138315803,9246.103895874448,1888.0539641813996,310.0,8,3452.778888888886,99.0,False
5814.0,9155.0,1885.0,310.0,8,3467.3181319210535,99.0,False
5739.801164628493,9090.514965669252,1882.8591982273965,310.0,8,3476.889999999997,99.0,False
5639.0,9003.0,1880.0,311.24166613333335,8,3489.796777219306,99.62083306666666,False
5580.943077240386,8952.493743089433,1878.393455797333,312.0,8,3497.6899999999973,100.0,False
5508.0,8889.0,1877.0,312.0,8,3507.2262106645985,99.6562504,False
5346.015717407285,8748.215523255558,1876.9765627764898,312.0,8,3525.423333333331,99.0,False
5325.0,8730.0,1877.0,312.0,8,3528.0231119539367,99.0,False
5183.333258884161,8607.632633630494,1876.2977664951377,312.0,8,3549.689999999998,99.0,False
5155.0,8583.0,1876.0,312.0,8,3554.023383669192,99.17857097142857,False
5044.0,8486.0,1875.0,312.0,8,3569.6233675401554,99.82142811428571,False
5012.098800508927,8458.235287423906,1875.134674659681,312.0,8,3573.9566666666647,100.0,False
4854.150054800431,8321.347018533068,1877.8994691478492,312.0,8,3594.7566666666644,99.0,False
4848.0,8316.0,1878.0,312.0,8,3595.5367038388827,99.0,False
4724.0,8208.0,1880.0,312.0,8,3611.1384433677354,99.0,False
4619.0,8117.0,1883.0,312.0,8,3625.0047593479253,99.0,False
4581.323297512955,8084.288407278801,1883.917440413265,312.0,8,3629.4233333333314,99.0,False
4385.040902156537,7913.35236061768,1887.577633222814,312.0,8,3650.223333333331,99.0,False
4364.0,7895.0,1888.0,312.12083306666665,8,3652.742156661858,99.0,False
4238.22385583583,7785.125547511493,1891.0566519208487,313.0,8,3671.089999999998,99.0,False
4131.0,7692.0,1894.0,312.05500032,8,3687.4716338546677,99.0,False
4123.986939813352,7685.943316543493,1894.1833401837273,312.0,8,3688.4233333333314,99.0,False
4000.0,7579.0,1897.0,311.52750016,8,3704.7468630914964,99.47249984,False
3889.0,7482.0,1898.0,311.07750016,8,3720.2944699074988,99.92249984,False
3856.712167270778,7453.819835527136,1898.5754862776957,311.0,8,3722.978888888887,100.0,False
3694.0,7312.0,1902.0,311.8062496,8,3734.163418732602,100.0,False
3660.5242988546624,7282.847036051629,1902.6884050465035,312.0,8,3736.8455555555533,100.0,False
3482.640878445037,7128.49160406433,1905.3993093576562,310.0,8,3764.48722222222,100.0,False
3414.0,7069.0,1906.0,310.0,8,3779.120707233753,100.0,False
3378.806820273752,7038.421090151781,1906.3633486817755,310.0,8,3785.1538888888863,100.0,False
3221.0,6901.0,1908.0,294.925,8,3806.972568064557,17.0875,False
3188.7571313518256,6872.879662964788,1908.2581756905429,292.0,8,3811.109444444442,1.0,True
3070.797585274416,6769.998019946083,1908.9532569236583,278.0,8,3826.476666666664,0.0,True
3057.0,6758.0,1909.0,273.86750912,8,3828.5390402296957,0.0,True
2985.0,6695.0,1909.0,248.07501824,8,3840.1473871991393,0.0,True
2905.0,6622.0,1909.0,225.41750912,8,3849.290715847998,0.0,True
2890.2032164163893,6608.412963992159,1909.1345001153004,221.0,7,3851.0322222222203,0.0,True
2826.0,6549.0,1910.0,211.93750773333335,7,3859.2691233268897,0.0,True
2744.0,6468.0,1909.0,198.64584106666666,7,3870.8834433412653,0.0,True
2705.731784349329,6424.126919006453,1908.9946681909366,192.0,5,3876.63222222222,0.0,True
2666.0,6378.0,1909.0,188.7500032,5,3883.3966090463227,0.0,True
2648.956059278983,6360.827185191229,1908.6111285240042,187.0,5,3887.0211111111093,0.0,False
2596.0,6262.0,1907.0,184.3750016,5,3897.7792177137567,2.6249984,False
2583.995946672428,6225.42619907071,1906.9691040756331,184.0,5,3899.287777777776,3.0,False
2564.0,6161.0,1907.0,182.9062528,5,3901.7823868464047,6.7499904,False
2542.2710604616504,6056.888580748394,1907.2116631590513,177.0,5,3915.021111111109,27.0,False
2547.0,6032.0,1907.0,178.28999936,5,3921.4362731051383,40.54499328,False
2544.0,5896.0,1906.0,180.88999936,5,3934.5729835239167,67.84499328,False
2543.9702672836447,5889.863582954228,1905.9887022466517,181.0,5,3935.13222222222,69.0,False
2546.0,5781.0,1906.0,183.99999817142856,5,3945.874254298681,79.4999936,False
2546.0821441379867,5748.8680314801,1905.5908700025327,185.0,5,3949.521111111109,83.0,False
2545.0,5703.0,1905.0,188.14999552,5,3954.2752930748434,83.89999872,False
2541.1385831698644,5625.322946544168,1904.8389545803923,192.0,5,3960.187777777776,85.0,False
2528.0,5472.0,1905.0,197.54166293333333,5,3970.659461132193,85.79166613333334,False
2523.219471088564,5438.942251066938,1904.821051324296,199.0,5,3973.4544444444427,86.0,False
2478.0,5277.0,1902.0,204.8166656,5,3993.3187262238016,84.06111146666666,False
2476.423027150546,5272.577742659137,1901.9315018932775,205.0,5,3993.9544444444427,84.0,False
2440.021819769139,5179.021150752539,1901.0637720957066,210.0,5,4007.9544444444427,87.0,False
2414.0,5123.0,1901.0,211.94999808,5,4015.6179869402476,88.94999808,False
2397.28990698671,5089.871344106613,1901.06664327337,213.0,5,4019.787777777776,90.0,False
2340.0,4995.0,1901.0,217.2249984,5,4030.009022275014,95.91499776,False
2324.606628998251,4973.732088981819,1900.8235472000713,218.0,5,4031.898888888887,97.0,False
2209.518046764744,4831.094944617618,1899.0432349470464,222.0,6,4044.23222222222,99.0,False
2206.0,4827.0,1899.0,222.26,6,4044.736221877822,99.0,False
2121.0,4740.0,1899.0,232.04249792,6,4064.3366438374305,99.0,False
2073.124714908016,4687.881800539647,1898.7988151932207,235.0,6,4070.3433333333314,99.0,False
1944.615901362869,4537.082497433276,1898.0213040377469,238.0,6,4083.565555555553,99.0,False
1940.0,4531.0,1898.0,238.1285705142857,6,4084.165372401947,99.0,False
1858.0011546066585,4386.067296134503,1898.025541773742,242.0,6,4102.387777777775,99.0,False
1833.4641905741519,4311.325680153546,1898.0392789590492,242.0,6,4113.143333333331,99.0,False
1829.0,4297.0,1898.0,243.01499776,6,4115.125710435096,99.0,False
1802.600413332372,4207.63333180229,1897.5108683382264,249.0,6,4126.976666666665,99.0,False
1784.0,4133.0,1897.0,248.35500032,6,4135.83788905638,99.0,False
1774.6562010055932,4088.7824351793356,1896.7106385193963,248.0,6,4140.754444444442,99.0,False
1699.0,3417.0,1893.0,266.5614384694626,6,4209.849813325447,99.0,False
1694.9292147709273,3374.946869023609,1892.8121595174898,268.0,7,4215.273333333331,99.0,False
1685.6347595544007,3280.882553492928,1892.4264008405466,271.0,7,4227.317777777775,99.0,False
1675.0,3171.0,1892.0,273.1708535731928,7,4235.549735757446,99.0,False
1662.4428147102942,3039.828216327011,1891.4971257120005,275.0,7,4242.519166666663,99.0,False
1651.0,2920.0,1891.0,275.5562496,7,4249.330624253824,99.0,False
1645.2548694680945,2859.9573490915254,1890.6841032897778,276.0,7,4254.785833333331,99.0,False
1638.0,2781.0,1890.0,279.43499904,7,4272.631157575948,99.0,False
1627.0536278044594,2653.6342897738696,1889.5284113205264,282.0,7,4286.119166666664,99.0,False
1619.0,2563.0,1889.0,283.3624992,7,4294.758563791061,99.0,False
1601.0,2373.0,1887.0,286.3624992,7,4313.9098176030875,99.0,False
1596.0520681965888,2319.1729282045594,1886.580019110852,287.0,7,4318.008055555553,99.0,False
1572.0,2053.0,1885.0,290.1805546666667,7,4336.536414020735,99.0,False
1563.4513677125005,1962.3828804586706,1884.414006543293,292.0,7,4347.208055555553,99.0,False
1552.0,1842.0,1884.0,294.6678564571429,7,4367.604739359794,99.0,False
1549.9522070293328,1818.4418456178603,1884.017047890863,295.0,7,4370.152499999997,99.0,False
1545.0,1761.0,1884.0,295.5833322666667,7,4375.911598943935,99.0,False
1533.3847261393983,1630.9007274333603,1882.6520770732209,297.0,8,4389.952499999997,99.0,False
1528.0,1572.0,1882.0,297.8749984,8,4395.769588996997,99.0,False
1504.4376026181133,1317.2962617958099,1880.412323683669,301.0,8,4416.708055555553,99.0,False
1498.0,1248.0,1880.0,301.69999872,8,4422.610022077449,99.0,False
1472.4471517982115,973.2259731768773,1878.0728801246805,305.0,8,4450.596944444441,99.0,False
1469.0,936.0,1878.0,305.24499968,8,4454.759609870532,99.0,False
1462.0,860.0,1878.0,305.74999936,8,4463.343492149487,99.0,False
1458.5054839949025,821.4940302073309,1877.8556141715183,306.0,8,4467.596944444441,99.0,False
1443.514180574217,654.1798333314631,1876.333675231576,307.0,8,4484.6524999999965,99.0,False
1439.0,605.0,1876.0,307.6249984,8,4488.935593921872,99.0,False
1427.748930533334,484.56234686928707,1875.4645960623643,309.0,8,4498.385833333329,99.0,False
1415.0,349.0,1875.0,309.8124992,8,4509.59176233889,99.0,False
1403.0664698575702,218.95941008646855,1874.2263099805957,311.0,8,4526.030277777774,99.0,False
1400.0,185.0,1874.0,311.3062496,8,4530.278472000463,99.1531248,False
1386.0,30.0,1873.0,312.4312496,8,4545.917401107312,99.7156248,False
1376.472729812819,-73.91832880305896,1872.2782809877674,313.0,8,4553.852499999996,100.0,False
1345.0,-413.0,1870.0,314.9704541090909,8,4579.191655254266,99.34318196363637,False
1339.1629727075795,-474.80836298204963,1869.9980756984141,316.0,8,4592.474722222219,99.0,False
1336.0,-509.0,1870.0,316.3666666666667,8,4600.221197456775,99.0,False
1326.7624445009442,-611.2114563614291,1869.5159957036526,317.0,8,4613.608055555553,99.0,False
1305.0,-851.0,1868.0,317.0,8,4635.540005005392,99.0,False
1298.4737147821281,-921.1487277956878,1867.5991984155123,317.0,8,4641.78583333333,99.0,False
1287.0,-1044.0,1867.0,317.0,8,4653.119892548729,99.0,False
1273.3752568034843,-1194.1856698397348,1866.714119771522,317.0,8,4669.963611111109,99.0,False
1261.7643729242777,-1323.9108720981671,1866.4352853126552,321.0,8,4684.230277777775,99.0,False
1255.0,-1398.0,1866.0,321.1564624626159,8,4690.394223261794,99.15646246261586,False
1232.0,-1647.0,1864.0,321.6099772676611,8,4708.272499761585,99.6099772676611,False
1219.8383727819255,-1778.219194240495,1862.9258016080719,322.0,8,4723.675277777776,100.0,False
1203.0,-1960.0,1862.0,322.68888888888887,8,4745.933412637918,99.31111111111112,False
1187.9789875028096,-2122.4711688637653,1861.3591384379838,323.0,8,4755.975277777776,99.0,False
1180.0,-2209.0,1861.0,322.75714285714287,8,4762.063574239036,99.0,False
1169.389959718219,-2325.794557125619,1860.2358671129402,322.0,8,4781.0197222222205,99.0,False
1167.0,-2352.0,1860.0,322.0,8,4785.3124540128965,99.24,False
1155.6345029484596,-2475.3073170356856,1858.92556817399,322.0,8,4798.908611111108,100.0,False
1144.0,-2601.0,1858.0,322.0,8,4810.357088907782,99.54121874323297,False
1130.353527951216,-2748.4901009661153,1857.231127291234,322.0,8,4823.863611111109,99.0,False
1126.0,-2796.0,1857.0,322.0,8,4828.336842443361,99.0,False
1113.6330648302253,-2932.7664857438863,1856.295793387156,322.0,8,4841.752499999997,99.0,False
1108.0,-2994.0,1856.0,321.7812504,8,4848.004890420769,99.2187496,False
1087.8162965782979,-3207.8537992101874,1855.0532183163828,321.0,8,4870.285833333331,100.0,False
1087.0,-3217.0,1855.0,320.9375008,8,4871.175339115614,99.9375008,False
1074.7257126472505,-3358.82871393852,1854.0541315571436,320.0,8,4884.508055555552,99.0,False
1074.0,-3367.0,1854.0,320.0,8,4885.308130956209,99.0,False
1061.7476034996835,-3498.18563636803,1853.1827176209415,320.0,8,4898.730277777774,99.0,False
1059.0,-3527.0,1853.0,319.85000064,8,4901.392777772003,99.0,False
1040.5289836888699,-3720.6757693829495,1851.7085199593948,319.0,8,4916.452499999997,99.0,False
1027.0,-3862.0,1851.0,318.5357147428571,8,4927.951214605233,99.0,False
1015.4390128167142,-3981.5977511543783,1850.9805039579778,318.0,8,4941.18583333333,99.0,False
999.0,-4143.0,1851.0,317.1107145142857,8,4963.092774415866,99.0,False
996.353750439809,-4167.934769914461,1850.7810394229682,317.0,8,4965.841388888886,99.0,False
976.0,-4354.0,1849.0,317.0,8,4984.347852442283,78.97083946666666,False
972.9679959344394,-4380.55559235827,1848.993359151859,317.0,8,4986.9747222222195,76.0,True
970.0,-4406.0,1849.0,313.785728,8,4989.473220343826,67.96432,True
946.0,-4591.0,1848.0,290.3214354285714,8,5006.819491459168,9.303588571428575,True
942.3740644393484,-4616.824475121264,1847.935821423213,287.0,8,5009.296944444442,1.0,True
918.0,-4777.0,1848.0,287.0,8,5026.12370378108,0.12916693333333332,True
914.7656992520823,-4795.556462216152,1847.9181102804257,287.0,8,5028.430277777776,0.0,True
894.0,-4897.0,1847.0,243.25002666666666,8,5042.338916798996,0.0,True
890.6014274872147,-4912.7644037865775,1846.9759687172818,237.0,8,5044.230277777775,0.0,True
864.3660661023172,-5029.056352551511,1847.164098561466,224.0,8,5056.674722222219,0.0,True
860.0,-5046.0,1847.0,222.65000576,8,5058.4998329885775,0.0,True
832.8100878614633,-5138.319083942757,1845.0962545916898,215.0,6,5068.619166666664,0.0,True
831.0,-5144.0,1845.0,214.72222577777777,6,5069.203950419786,0.0,True
799.0,-5238.0,1844.0,210.30555733333333,6,5078.35182009983,0.0,True
756.179523189981,-5337.703111988344,1842.9575042920712,205.0,5,5089.119166666664,0.0,True
740.0,-5370.0,1843.0,203.62000128,5,5092.992733262545,0.0,True
707.9853966099977,-5427.1916269510475,1843.892355098024,201.0,5,5100.28583333333,0.0,False
694.0,-5449.0,1844.0,199.468752,5,5102.974012276213,0.0,False
656.845359740558,-5500.784249196846,1843.2960205471654,196.0,5,5108.996944444441,0.0,False
640.0,-5522.0,1843.0,195.1833344,5,5111.637906436128,0.6124992,False
586.0,-5580.0,1843.0,192.51666773333332,5,5120.169466712876,2.6124992,False
574.4519340768993,-5590.79916397241,1843.0417953153756,192.0,5,5121.796944444441,3.0,False
460.0,-5680.0,1843.0,186.1156264,5,5135.618925030216,14.7687472,False
438.07289014567476,-5693.595157861145,1842.765760582871,185.0,5,5138.241388888886,17.0,False
356.0,-5735.0,1842.0,186.88999936,5,5148.055043438787,55.74498688,False
350.98319032828016,-5737.162876771354,1842.0326752673527,187.0,5,5148.630277777775,58.0,False
279.0,-5764.0,1843.0,188.35454487272727,5,5156.463295817766,63.41817949090909,False
192.0,-5786.0,1843.0,189.8090903272727,5,5164.958809319216,69.23636130909091,False
126.47953869022955,-5796.349153011981,1842.980505193431,191.0,5,5171.974722222219,74.0,False
82.0,-5800.0,1843.0,192.77999872,5,5176.771817729045,79.78499584,False
23.013805922355267,-5801.3703446994605,1843.0097106538506,195.0,5,5182.8080555555525,87.0,False
-37.0,-5799.0,1843.0,197.7136920733456,5,5188.817533361832,91.52282012224269,False
-110.23188194840512,-5790.8378085395325,1842.9581834155838,201.0,5,5196.263888888886,97.0,False
-601.0,-5594.0,1844.0,223.2249984,5,5251.76200670071,98.8520832,False
-637.4092713376804,-5568.9258366881295,1844.4934795037111,225.0,6,5256.263888888887,99.0,False
-751.0,-5479.0,1846.0,227.87447541436643,6,5270.76025684971,99.0,False
-755.8133104730186,-5474.7564148992515,1846.0275205064952,228.0,6,5271.400555555553,99.0,False
-849.4493511832251,-5384.71631550798,1846.0049063993877,234.0,6,5284.400555555553,99.0,False
-854.0,-5380.0,1846.0,234.20833066666665,6,5285.060355380897,99.0,False
-967.0,-5251.0,1846.0,239.60416533333333,6,5302.47342819077,99.0,False
-1031.0,-5164.0,1846.0,242.93749866666667,6,5313.428179904767,99.0,False
-1050.5706696679877,-5135.347541945148,1846.197651780546,244.0,6,5316.933888888887,99.0,False
-1098.0,-5062.0,1847.0,246.70833066666665,6,5325.900421058244,99.0,False
-1133.955109437886,-5002.561067962681,1847.5185170285943,249.0,6,5333.533888888886,99.0,False
-1173.0,-4929.0,1848.0,250.57142674285714,6,5341.2195550522065,99.0,False
-1248.0496660781537,-4767.401041392204,1848.8853673383408,253.0,6,5353.211666666664,99.0,False
-1259.0,-4743.0,1849.0,253.5437488,6,5355.273131750553,99.0,False
-1315.4678097874162,-4605.709432830872,1849.2967808102164,259.0,6,5376.233888888887,99.0,False
-1344.0,-4507.0,1850.0,262.2812472,6,5387.263129642914,99.0,False
-1392.5377465061076,-4329.030934840987,1851.7192435052948,266.0,7,5399.878333333331,99.0,False
-1400.0,-4301.0,1852.0,266.2812488,7,5402.108016703113,99.0,False
-1437.3627162176058,-4140.344718564126,1853.5413224194713,269.0,7,5423.789444444443,99.0,False
-1451.0,-4035.0,1854.0,271.5083320888889,7,5433.600549928261,99.0,False
-1483.1793886521316,-3738.2768325000807,1854.8904342482201,276.0,7,5451.389444444443,99.0,False
-1486.0,-3708.0,1855.0,276.44999808,7,5453.710823454165,99.0,False
-1492.0938017277526,-3607.4330067223773,1855.5737023697889,279.0,7,5466.889444444443,99.0,False
-1493.0,-3553.0,1856.0,279.0,7,5475.403282329398,99.0,False
-1493.7505989214876,-3520.8012134847136,1856.2267008515566,279.0,7,5479.289444444443,99.0,False
-1497.0,-3389.0,1857.0,281.36110933333333,7,5492.6382931493945,99.0,False
-1498.8219323699354,-3243.8206587267646,1857.3685157265254,284.0,7,5507.689444444442,99.0,False
-1499.0,-3129.0,1858.0,285.07499946666667,7,5517.910143630824,99.0,False
-1498.56909189891,-3010.309500122609,1859.1253852939737,286.0,7,5526.756111111109,99.0,False
-1498.0,-2921.0,1860.0,288.2249984,7,5533.912340824356,99.0,False
-1497.4912429071512,-2863.590452996583,1860.4602880279924,290.0,7,5539.644999999998,99.0,False
-1493.782524492276,-2689.5735154467516,1860.932695625853,292.0,7,5562.3561111111085,99.0,False
-1493.0,-2663.0,1861.0,292.43499904,7,5564.72238411037,99.0,False
-1486.701591509203,-2462.219862388824,1861.6100348855718,295.0,7,5578.744999999997,99.0,False
-1483.0,-2350.0,1862.0,296.3624992,7,5587.762376782769,99.0,False
-1479.0568390738056,-2245.6495593498394,1862.5315274203033,299.0,8,5605.322777777776,99.0,False
-1477.0,-2201.0,1863.0,299.37083306666665,8,5612.724913164284,99.0,False
-1471.5619257469255,-2087.1204992389426,1864.3582354611501,300.0,8,5625.322777777776,99.0,False
-1468.0,-2018.0,1865.0,300.95833244444447,8,5631.126182132762,99.0,False
-1448.4234257148341,-1671.109376852452,1866.957180359972,305.0,8,5655.822777777776,99.0,False
-1448.0,-1664.0,1867.0,305.02493057505694,8,5656.5871591994655,99.0,False
-1440.0,-1546.0,1868.0,305.7451523093899,8,5678.66452612483,99.0,False
-1434.620527873724,-1470.6697942466565,1868.4666066003483,306.0,8,5686.507777777776,99.0,False
-1411.747972832464,-1151.3687698605306,1869.939719884105,309.0,8,5710.54111111111,99.0,False
-1410.0,-1128.0,1870.0,309.3,8,5712.958120517317,99.0,False
-1399.0,-991.0,1870.0,311.8821421714286,8,5733.85150569654,99.0,False
-1398.4766073178625,-984.592587557165,1870.0081003085033,312.0,8,5734.807777777776,99.0,False
-1382.678657423329,-787.7947889352268,1870.7977281446401,313.5000007111111,8,5758.338865929319,99.0,False
